Philosophical Papers: Volume 1  Human Agency and Language,Charles Taylor,4.31,Philosophy,http://books.google.com/books/content?id=eyaygppXlnsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Cicero: On Duties,Cicero,3.95,History,http://books.google.com/books/content?id=PuONLmVUW4QC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Hegel: Elements of the Philosophy of Right,Georg Wilhelm Fredrich Hegel,3.86,History,http://books.google.com/books/content?id=FVJRWWD-3fAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Collapse of Complex Societies,Joseph Tainter,4.13,Social science,http://books.google.com/books/content?id=YdW5wSPJXIoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Return of Grand Theory in the Human Sciences,Quentin Skinner,3.82,History,http://books.google.com/books/content?id=y5gk3pINr-YC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Fitzgerald: All The Sad Young Men,F. Scott Fitzgerald,3.95,Fiction,http://books.google.com/books/content?id=XV2TQpgkKPEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Rise and Fall of Anne Boleyn,Retha M. Warnicke,3.95,History,http://books.google.com/books/content?id=_iUIzcXV4toC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Numerical Recipes in C,William H. Press,3.86,C (computer program language),http://books.google.com/books/content?id=4t-sybVuoqoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Invention of Tradition,Hobsbawm  E. J. Hobsbawm,3.96,History,http://books.google.com/books/content?id=sfvnNdVY3KIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Myth of the Magus,E. M. Butler,3.71,Religion,http://books.google.com/books/content?id=nJSXnBd78FYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Nations and Nationalism Since 1780,E. J. Hobsbawm,3.89,History,http://books.google.com/books/content?id=-MycJ9mCn14C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Cambridge Companion to Plotinus,Lloyd Phillip Gerson,4.3,Philosophy,http://books.google.com/books/content?id=84sQxAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Foucault's Virginity,Simon Goldhill,3.75,History,http://books.google.com/books/content?id=8B4AutVAp4sC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Aristotle: The Politics and the Constitution of Athens,Aristotle,3.94,History,http://books.google.com/books/content?id=zk7KoZp_S38C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Cambridge Companion to Jane Austen,John O. Jordan,4.08,Literary criticism,http://books.google.com/books/content?id=9vxqRs9L9MoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
A Midsummer Night's Dream,William Shakespeare,3.94,Drama,http://books.google.com/books/content?id=A2eMEGrq5msC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
King Richard II,William Shakespeare,3.77,Drama,http://books.google.com/books/content?id=cfjy434zGjEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Hamlet  Prince of Denmark,William Shakespeare,4.01,Drama,http://books.google.com/books/content?id=adqzIJYqdnYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Twelfth Night Or What You Will,William Shakespeare,3.98,Drama,http://books.google.com/books/content?id=q3LslgQ72XkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Aeschylus: The Oresteia,Simon Goldhill,4.03,Drama,http://books.google.com/books/content?id=znGeSf1vHHYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Nietzsche: Daybreak,Friedrich Nietzsche,4.17,Philosophy,http://books.google.com/books/content?id=FBFNTQlSa-8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Tragedy of King Lear,William Shakespeare,3.9,Drama,http://books.google.com/books/content?id=XPtzudzvPJoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Hamlet,William Shakespeare,4.01,Juvenile nonfiction,http://books.google.com/books/content?id=5m2UPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Cambridge Companion to Schopenhauer,Christopher Janaway,3.89,Philosophy,http://books.google.com/books/content?id=PnUF-UjhX_oC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Nietzsche: The Birth of Tragedy and Other Writings,Friedrich Nietzsche,4.02,Philosophy,http://books.google.com/books/content?id=26IfImiDrJ8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Pearl S. Buck,Peter Conn,4.17,Biography & autobiography,http://books.google.com/books/content?id=fxeiP7INFNcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Practical Philosophy,Immanuel Kant,4.09,Philosophy,http://books.google.com/books/content?id=0hCsbUjFiBwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Cambridge Companion to Cervantes,Anthony J. Cascardi,3.6,Literary criticism,http://books.google.com/books/content?id=zSjdL03g4VAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Introduction to Phenomenology,Robert Sokolowski,3.96,Philosophy,http://books.google.com/books/content?id=v8lFXWE3g1YC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Numerical Recipes Example Book (C++),William T. Vetterling,2.75,Computers,http://books.google.com/books/content?id=gwijz-OyIYEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Jungle Love Level 5,Margaret Johnson,3.37,Foreign language study,http://books.google.com/books/content?id=vIbr41ZwJVsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Genres in Dialogue,Andrea Wilson Nightingale,4.33,Literary collections,http://books.google.com/books/content?id=n3MeQikAp00C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Charles Taylor,Ruth Abbey,3.6,History,http://books.google.com/books/content?id=WXm2NF-TXrgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
A First Course in String Theory,Barton Zwiebach,4.18,Science,http://books.google.com/books/content?id=XmsbvP1uUeIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Myths of the Underworld Journey,Radcliffe G. Edmonds  III,3.75,History,http://books.google.com/books/content?id=yEswngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Economic Origins of Dictatorship and Democracy,Daron Acemoglu,3.93,Business & economics,http://books.google.com/books/content?id=gzdbfu55IGgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Triax,Robert Silverberg,3.69,Science fiction,
Boltzmon!,William Sleator,3.65,Juvenile fiction,http://books.google.com/books/content?id=YMUNAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Three Complete Novels,Lloyd Alexander,4.24,Juvenile fiction,http://books.google.com/books/content?id=jFcAAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Boy  Were We Wrong about Dinosaurs!,Kathleen V. Kudlinski,3.93,Juvenile nonfiction,http://books.google.com/books/content?id=QrRKDwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Grits (Girls Raised in the South) Guide to Life,Deborah Ford,3.78,Social science,http://books.google.com/books/content?id=AXM-Kg6VFh0C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Atlas Shrugged,Ayn Rand,3.68,Fiction,http://books.google.com/books/content?id=SZN8PwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Woods,Harlan Coben,4.04,Fiction,http://books.google.com/books/content?id=o7fYPzejSowC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Last Eyewitness,Chris Seay,3.77,Bibles,http://books.google.com/books/content?id=60AJ6ko1jP0C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Data Structures and Algorithms in C++,Adam Drozdek,3.71,Computers,http://books.google.com/books/content?id=W7Lsrs09KDYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Slaughterhouse Blues,Donald D. Stull,3.48,Social science,http://books.google.com/books/content?id=RQ4pAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Illustrated Man,Ray Bradbury,4.14,Science fiction,
Strata,Terry Pratchett,3.49,English fiction,http://books.google.com/books/content?id=SUaZQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
A Prayer for Owen Meany,John Irving,4.23,American fiction,http://books.google.com/books/content?id=BrzEQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
A Tourist Guide to Lancre,Terry Pratchett,4.06,Fiction,http://books.google.com/books/content?id=xlMLAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Nanny Ogg's Cookbook,Terry Pratchett,4,Fiction,http://books.google.com/books/content?id=-PEtxFc3u6YC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Swords of Night and Day,David Gemmell,4.31,Drenai (imaginary place),http://books.google.com/books/content?id=_lAbcRWV2N4C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Queen of Sorcery,David Eddings,4.14,Fantasy fiction,http://books.google.com/books/content?id=h-KhPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Castle of Wizardry,David Eddings,4.17,Fantasy fiction,http://books.google.com/books/content?id=BNADx9wti8gC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Not Without My Daughter,Betty Mahmoody,4.08,Americans,http://books.google.com/books/content?id=a-pQSxS3SBgC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Moving Pictures,Terry Pratchett,3.94,Discworld (imaginary place),http://books.google.com/books/content?id=0IJtkM7d6Q0C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Reaper Man,Terry Pratchett,4.29,Discworld (imaginary place),http://books.google.com/books/content?id=Sosgq1p1ExsC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Lords and Ladies,Terry Pratchett,4.17,Discworld (imaginary place),http://books.google.com/books/content?id=n0e14vDaCEUC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Bravo Two Zero,Andy McNab,4.08,Persian gulf war,http://books.google.com/books/content?id=qZzcEpGLeC4C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Hogfather,Terry Pratchett,4.24,Christmas,http://books.google.com/books/content?id=uiP3l1w4b1EC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Spindle's End,Robin McKinley,3.8,Children's stories,http://books.google.com/books/content?id=W6Ev84nWWFoC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Beauty,Robin McKinley,4.05,Fairy tales,http://books.google.com/books/content?id=mEY96FuKriUC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Vox,Paul Stewart,4.11,Children's stories,http://books.google.com/books/content?id=FcCBWM5jz1UC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Past Mortem,Ben Elton,3.74,Fiction,http://books.google.com/books/content?id=B1hgo7RElawC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Popcorn,Ben Elton,3.49,Criminals,http://books.google.com/books/content?id=1ryYk7Pvs1cC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Merde Actually,Stephen Clarke,3.56,British,http://books.google.com/books/content?id=3sTAcLyP6NoC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Hotel New Hampshire,John Irving,3.9,Fiction,http://books.google.com/books/content?id=oaqajnOR1B8C&printsec=frontcover&img=1&zoom=1&source=gbs_api
בין אלקסרין,Naguib Mahfouz,4.15,Arabic fiction,http://books.google.com/books/content?id=h-D56US7mSYC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Sparrow,Mary Doria Russell,4.17,Life on other planets,http://books.google.com/books/content?id=OdjZ3iREFs0C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Chocolat,Joanne Harris,3.96,Chocolate,
Blackberry Wine,Joanne Harris,3.79,Brewing,http://books.google.com/books/content?id=a4VwRkslUcQC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Short History of a Prince,Jane Hamilton,3.64,Ballet dancers,http://books.google.com/books/content?id=tlZoPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
THE HOTEL NEW HAMPSHIRE,JOHN IRVING,3.83,,
Chocolat. Joanne Harris,Joanne Harris,3.96,Chocolate,http://books.google.com/books/content?id=1EF4xVC3e5MC&printsec=frontcover&img=1&zoom=1&source=gbs_api
My Movie Business,John Irving,3.33,Cider house rules. (motion picture),http://books.google.com/books/content?id=3VMvaJwvQwYC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Tales of the City,Armistead Maupin,4.04,City and town life,http://books.google.com/books/content?id=JigH-eXXd0YC&printsec=frontcover&img=1&zoom=1&source=gbs_api
More Tales of the City,Armistead Maupin,4.19,City and town life,http://books.google.com/books/content?id=BMakUdPrIU8C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Further Tales of the City,Armistead Maupin,4.13,City and town life,http://books.google.com/books/content?id=wF8Zs-YZ-80C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Sure of You,Armistead Maupin,4.03,City and town life,http://books.google.com/books/content?id=oFsQQuIgN-AC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Five Quarters of the Orange,Joanne Harris,3.85,Cookery,http://books.google.com/books/content?id=IF63k02hpw4C&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Secret Dreamworld of a Shopaholic,Sophie Kinsella,3.63,Finance,http://books.google.com/books/content?id=CIf0xwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Dead Famous,Ben Elton,3.64,Fiction,http://books.google.com/books/content?id=kLFmCpSyd40C&printsec=frontcover&img=1&zoom=1&source=gbs_api
High Society,Ben Elton,3.77,Fiction,http://books.google.com/books/content?id=yzh0pNWJjKwC&printsec=frontcover&img=1&zoom=1&source=gbs_api
A Brief History of Time,Stephen Hawking,4.16,Cosmology,
Stephen Hawking's A Brief History of Time,Stephen W. Hawking,4.09,Nature,
SeinLanguage,Jerry Seinfeld,3.63,Humor,http://books.google.com/books/content?id=ApTW2DLrs1YC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Gravity's Rainbow,Thomas Pynchon,4.03,,
The Illustrated a Brief History of Time,Stephen Hawking,4.16,Science,http://books.google.com/books/content?id=wDr8uQ_vITQC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Switch on the Night,Ray Bradbury,4.09,Juvenile fiction,http://books.google.com/books/content?id=1eUMAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Ragtime,E. L. Doctorow,3.88,New york (state),
The Greatest Salesman in the World,Og Mandino,4.2,Selling,
Encyclopedia Brown and the Case of the Treasure Hunt,Donald J. Sobol,4.03,Juvenile fiction,http://books.google.com/books/content?id=9AV-eA0fFOYC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Chicken Trek,Stephen Manes,4.38,Contests,http://books.google.com/books/content?id=sPiwWPVzNoYC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Jessica's Bad Idea,Jamie Suzanne,3.48,Juvenile fiction,http://books.google.com/books/content?id=z1-kst4NiE0C&printsec=frontcover&img=1&zoom=1&source=gbs_api
All Fall Down,John Saul,3.92,Fiction,http://books.google.com/books/content?id=HESzAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Complete Short Stories of Mark Twain,Mark Twain,4.28,Fiction,http://books.google.com/books/content?id=NxwHTVAD-3MC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Brothers Karamazov,Fyodor Dostoyevsky,4.32,Fiction,http://books.google.com/books/content?id=ZI2ncEieZloC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Sherlock Holmes the Complete Novels and Stories Book Discussion Kit,,4.47,Detective and mystery stories,
The Complete Plays of Aristophanes,Aristophanes,4.21,Drama,http://books.google.com/books/content?id=j_dvDwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Divine Comedy - Purgatorio,Dante Alighieri,4.02,,
Maggie  a Girl of the Streets and Other Short Fiction,Stephen Crane,3.32,Fiction,http://books.google.com/books/content?id=Pn0ebWAClC0C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Journey To The Center Of The Earth,Jules Verne,3.85,Fiction,http://books.google.com/books/content?id=4_dvDwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Slim Down Camp,Stephen Manes,3.9,Health & fitness,http://books.google.com/books/content?id=ND8mj7p9y7oC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Emma,Charlotte Brontë,3.99,Fiction,
Goodbye Forever,Barbara Conklin,3.72,Juvenile fiction,
The Broken Gun,Louis L'Amour,3.75,Fiction,http://books.google.com/books/content?id=oYaf983hfDgC&printsec=frontcover&img=1&zoom=1&source=gbs_api
From Socrates to Sartre,T. Z. Lavine,3.93,Philosophy,http://books.google.com/books/content?id=SJXdTo3s54YC&printsec=frontcover&img=1&zoom=1&source=gbs_api
First  last and always,Barbara Conklin,3.76,Fiction,http://books.google.com/books/content?id=Ky4Kpoyn-LkC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Exodus,Leon Uris,4.34,Eretz israel,http://books.google.com/books/content?id=GfksygEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Fire Watch,Connie Willis,3.87,Fiction,http://books.google.com/books/content?id=3Afc9suMnrcC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Magician,Raymond E. Feist,4.18,Apprentices,http://books.google.com/books/content?id=KyqdOq0W0cUC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Forging the Darksword,Margaret Weis,3.67,Fiction,http://books.google.com/books/content?id=ttekNyu1Va4C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Winter Dreams,Barbara Conklin,3.83,Blind,http://books.google.com/books/content?id=clG5Kv6s2tYC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Shakespeare Alive!,Joseph Papp,3.39,Drama,http://books.google.com/books/content?id=sWDvK-4NqmMC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Road to Gandolfo,Robert Ludlum,3.64,Fiction,http://books.google.com/books/content?id=gr8yxxk39K4C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Doom of the Darksword,Margaret Weis,3.66,Fiction,http://books.google.com/books/content?id=WsRxYXTU1pUC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Delta Star,Joseph Wambaugh,3.64,Fiction,http://books.google.com/books/content?id=heavDQAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The House of the Spirits,Isabel Allende,4.22,Fiction,http://books.google.com/books/content?id=LImWvwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Triumph of the Darksword,Margaret Weis,3.57,Fiction,http://books.google.com/books/content?id=r6F9D8jFfzQC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Starting Over,Francine Pascal,3.37,Juvenile fiction,http://books.google.com/books/content?id=3dTCfeiOsg0C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Forbidden Love,Kate William,3.33,Juvenile fiction,http://books.google.com/books/content?id=S2_u4ZiQzrEC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The New Jessica,Francine Pascal,3.45,Juvenile fiction,http://books.google.com/books/content?id=g0hQ2Nj2ti0C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Double Love,Francine Pascal,3.54,Juvenile fiction,http://books.google.com/books/content?id=MyTyiBXbQTkC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Secrets,Francine Pascal,3.46,Juvenile fiction,http://books.google.com/books/content?id=H50LAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Narcissus and Goldmund,Hermann Hesse,4.2,Fiction,http://books.google.com/books/content?id=43HGbacBDQgC&printsec=frontcover&img=1&zoom=1&source=gbs_api
